id,Category,name,subtitle,price,discount_price,main_image_url,secondary_image_url,nutritional_info
2742,Refresco de naranja y de limón,Refresco Fanta limón zero azúcares añadidos,Lata 330 ml,"0,80 €","0,80 €",https://prod-mercadona.imgix.net/images/e3925e7300e779ecd39648e309a3860e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6bee3005b627dbbc109c7bb9b342f622.jpg?fit=crop&h=600&w=600,"Refresco Fanta limón zero azúcares añadidos, Lata, 330 Mililitros, Precio anterior: 0,80€ por Unidad, Precio actual: 0,75€ por Unidad"
2743,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,Botella 2 L,"0,95 €",,https://prod-mercadona.imgix.net/images/ef3cc4b5a4e3dd0f210ac7f75e41519b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1bbabf5426c049c7c28388e2578e465a.jpg?fit=crop&h=600&w=600,"Refresco de limón Hacendado fresh gas, Botella, 2 Litros, 0,95€ por Unidad"
2744,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,6 latas x 330 ml,"2,22 €",,https://prod-mercadona.imgix.net/images/71071fe2e5c6371231f220b3cf60abf7.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8e4de5a31855c080e871b49dd6a041b7.jpg?fit=crop&h=600&w=600,"Refresco de limón Hacendado fresh gas, 6 latas x 330 Mililitros, 2,22€ por Pack"
2745,Refresco de naranja y de limón,Refresco de limón Hacendado fresh gas,Lata 330 ml,"0,37 €",,https://prod-mercadona.imgix.net/images/84c37745779b7b4e9a3b7eea1efcd613.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/3fb6ce5537e7559bb85e52ac0967dfc9.jpg?fit=crop&h=600&w=600,"Refresco de limón Hacendado fresh gas, Lata, 330 Mililitros, 0,37€ por Unidad"
2746,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,Botella 2 L,"0,95 €",,https://prod-mercadona.imgix.net/images/2fc81aa7e37e64f63645de05330d3530.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/5abe87e9e0a6363133e07979141f5667.jpg?fit=crop&h=600&w=600,"Refresco de limón Hacendado zero azúcar fresh gas, Botella, 2 Litros, 0,95€ por Unidad"
2747,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,6 latas x 330 ml,"2,22 €",,https://prod-mercadona.imgix.net/images/89127452a2d67c5499cb76e532db6a29.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/95970ab8179e03ab3a3a9f0116fdda1e.jpg?fit=crop&h=600&w=600,"Refresco de limón Hacendado zero azúcar fresh gas, 6 latas x 330 Mililitros, 2,22€ por Pack"
2748,Refresco de naranja y de limón,Refresco de limón Hacendado zero azúcar fresh gas,Lata 330 ml,"0,37 €",,https://prod-mercadona.imgix.net/images/23f39916dc4c566b2118b78b125f2ab1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c57e070ddacac4d1d9ff163c96fbe8b3.jpg?fit=crop&h=600&w=600,"Refresco de limón Hacendado zero azúcar fresh gas, Lata, 330 Mililitros, 0,37€ por Unidad"
2749,Refresco de naranja y de limón,Refresco limón Schweppes original,8 latas x 330 ml,"7,76 €",,https://prod-mercadona.imgix.net/images/66f7fd8899a5d0b5b5f6dfd41af9cdcb.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b5157e316b4e927a989830241f66defc.jpg?fit=crop&h=600&w=600,"Refresco limón Schweppes original, 8 latas x 330 Mililitros, 7,76€ por Pack"
2750,Refresco de naranja y de limón,Refresco limón Schweppes original,Lata 330 ml,"0,97 €",,https://prod-mercadona.imgix.net/images/acb95e93a25b243db45859377e6ec0b7.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/216a9c31339b5b66d94774ace07974b8.jpg?fit=crop&h=600&w=600,"Refresco limón Schweppes original, Lata, 330 Mililitros, 0,97€ por Unidad"
2751,Refresco de naranja y de limón,Refresco lima limón Sprite,Botella 2 L,"1,65 €",,https://prod-mercadona.imgix.net/images/b51df40f8cf00e0ad42c0203006abeef.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2a73edc674f0ee150d63a7b4400fab2e.jpg?fit=crop&h=600&w=600,"Refresco lima limón Sprite, Botella, 2 Litros, 1,65€ por Unidad"
2752,Refresco de naranja y de limón,Refresco lima limón Sprite,8 latas x 330 ml,"4,88 €","4,88 €",https://prod-mercadona.imgix.net/images/dfe01e412ce4a845e24973442583443f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7ddb2bb8af2e79f821df323b1ed80c89.jpg?fit=crop&h=600&w=600,"Refresco lima limón Sprite, 8 latas x 330 Mililitros, Precio anterior: 4,88€ por Pack, Precio actual: 4,00€ por Pack"
2753,Refresco de naranja y de limón,Refresco lima limón Sprite,Lata 330 ml,"0,65 €","0,65 €",https://prod-mercadona.imgix.net/images/c4a11bbeb673d4c96e59b464781f2e34.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/67f7f216a9afab71f52cb3da8a349166.jpg?fit=crop&h=600&w=600,"Refresco lima limón Sprite, Lata, 330 Mililitros, Precio anterior: 0,65€ por Unidad, Precio actual: 0,55€ por Unidad"
2754,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,Botella 2 L,"0,95 €",,https://prod-mercadona.imgix.net/images/b528102af010228ed86dec80643c8577.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/f354ce892539d1efc8fa26ec68d3ffb1.jpg?fit=crop&h=600&w=600,"Refresco lima limón Hacendado fresh gas, Botella, 2 Litros, 0,95€ por Unidad"
2755,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,6 latas x 330 ml,"2,22 €",,https://prod-mercadona.imgix.net/images/47711e4c419aa0bb40ca77e177963cb5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1268b9fdbb90b317d298817d3605a47c.jpg?fit=crop&h=600&w=600,"Refresco lima limón Hacendado fresh gas, 6 latas x 330 Mililitros, 2,22€ por Pack"
2756,Refresco de naranja y de limón,Refresco lima limón Hacendado fresh gas,Lata 330 ml,"0,37 €",,https://prod-mercadona.imgix.net/images/491365a2dd558855e303de93d3e539e2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/d6e10d662c1f7104b15d0f7094d52a4b.jpg?fit=crop&h=600&w=600,"Refresco lima limón Hacendado fresh gas, Lata, 330 Mililitros, 0,37€ por Unidad"
2757,Refresco de naranja y de limón,Refresco lima limón Hacendado zero azúcar fresh gas,Botella 2 L,"0,95 €",,https://prod-mercadona.imgix.net/images/09a9c2373386cc9dac5db2351cd3e2b4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1d99282045abae7d3ecdfcc8a71c2a0e.jpg?fit=crop&h=600&w=600,"Refresco lima limón Hacendado zero azúcar fresh gas, Botella, 2 Litros, 0,95€ por Unidad"
2758,Refresco de naranja y de limón,Refresco Fanta naranja,2 botellas x 2 L,"3,60 €",,https://prod-mercadona.imgix.net/images/878fcc4748db407a313f42ca009d1b55.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0fac2f6f158f16ef99d4c9777f95cad2.jpg?fit=crop&h=600&w=600,"Refresco Fanta naranja, 2 botellas x 2 Litros, 3,60€ por Pack"
2759,Refresco de naranja y de limón,Refresco Fanta naranja,Botella 2 L,"1,85 €",,https://prod-mercadona.imgix.net/images/a91816dfba3ae4c82cacd85889bae945.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b75b699f148198e7305e39744fdbf893.jpg?fit=crop&h=600&w=600,"Refresco Fanta naranja, Botella, 2 Litros, 1,85€ por Unidad"
2760,Refresco de naranja y de limón,Refresco Fanta naranja,9 latas x 330 ml,"6,93 €","6,93 €",https://prod-mercadona.imgix.net/images/0ce1082b170dda9b9d7e4554d443fdd2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/743e04209cce21f9750baceb9679d0e1.jpg?fit=crop&h=600&w=600,"Refresco Fanta naranja, 9 latas x 330 Mililitros, Precio anterior: 6,93€ por Pack, Precio actual: 6,12€ por Pack"
2761,Refresco de naranja y de limón,Refresco Fanta naranja,Lata 330 ml,"0,80 €","0,80 €",https://prod-mercadona.imgix.net/images/d891dcf74dcfebc637ceb942cabb9273.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/48dfa5594af5059a69db0c6fcdcc961f.jpg?fit=crop&h=600&w=600,"Refresco Fanta naranja, Lata, 330 Mililitros, Precio anterior: 0,80€ por Unidad, Precio actual: 0,75€ por Unidad"
2762,Refresco de naranja y de limón,Refresco Fanta naranja zero azúcares añadidos,Botella 2 L,"1,85 €",,https://prod-mercadona.imgix.net/images/245865b3df413dee74b91e4427101c90.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/883919408ccd1a9d5c55e4808cbacbe9.jpg?fit=crop&h=600&w=600,"Refresco Fanta naranja zero azúcares añadidos, Botella, 2 Litros, 1,85€ por Unidad"
2763,Refresco de naranja y de limón,Refresco Fanta naranja zero azúcares añadidos,8 latas x 330 ml,"6,16 €","6,16 €",https://prod-mercadona.imgix.net/images/4f417d3a0b711609a1daea581d8995c5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8202ad4e481ca4d5b5edcdfc7a43c759.jpg?fit=crop&h=600&w=600,"Refresco Fanta naranja zero azúcares añadidos, 8 latas x 330 Mililitros, Precio anterior: 6,16€ por Pack, Precio actual: 5,44€ por Pack"
2764,Refresco de naranja y de limón,Refresco Fanta naranja zero azúcares añadidos,Lata 330 ml,"0,80 €","0,80 €",https://prod-mercadona.imgix.net/images/6161ca06c5c9a4862bee618f403af5ae.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/f1b35c2fa1d80d52775f819cc95419cd.jpg?fit=crop&h=600&w=600,"Refresco Fanta naranja zero azúcares añadidos, Lata, 330 Mililitros, Precio anterior: 0,80€ por Unidad, Precio actual: 0,75€ por Unidad"
2765,Refresco de naranja y de limón,Refresco de naranja Hacendado fresh gas,Botella 2 L,"0,95 €",,https://prod-mercadona.imgix.net/images/967c2e712f56e9dfce0f8e7649594fd5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/f0b2d8f4648454da180e0e0fd573881d.jpg?fit=crop&h=600&w=600,"Refresco de naranja Hacendado fresh gas, Botella, 2 Litros, 0,95€ por Unidad"
2766,Refresco de naranja y de limón,Refresco de naranja Hacendado fresh gas,6 latas x 330 ml,"2,22 €",,https://prod-mercadona.imgix.net/images/025303a70699ee4fd705a7f19ff72c5b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2d389fe1a97d3986a32cd5b737db2bab.jpg?fit=crop&h=600&w=600,"Refresco de naranja Hacendado fresh gas, 6 latas x 330 Mililitros, 2,22€ por Pack"
2767,Refresco de naranja y de limón,Refresco de naranja Hacendado fresh gas,Lata 330 ml,"0,37 €",,https://prod-mercadona.imgix.net/images/ec3e94308c014b341c1812f74be57f5a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/53aeb287b63e0393ef674514e9358f76.jpg?fit=crop&h=600&w=600,"Refresco de naranja Hacendado fresh gas, Lata, 330 Mililitros, 0,37€ por Unidad"
2768,Refresco de naranja y de limón,Refresco de naranja Hacendado zero fresh gas,Botella 2 L,"0,90 €",,https://prod-mercadona.imgix.net/images/4e889ab6cb03550a75326a177931b794.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b7146fe300d0160a521ab43996983169.jpg?fit=crop&h=600&w=600,"Refresco de naranja Hacendado zero fresh gas, Botella, 2 Litros, 0,90€ por Unidad"
2769,Refresco de naranja y de limón,Refresco de naranja Hacendado zero fresh gas,6 latas x 330 ml,"2,22 €",,https://prod-mercadona.imgix.net/images/d57c6edad27033bd2e62c3c8916161d6.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8ddc4b2da02922b8b099e80327914c73.jpg?fit=crop&h=600&w=600,"Refresco de naranja Hacendado zero fresh gas, 6 latas x 330 Mililitros, 2,22€ por Pack"
2770,Refresco de naranja y de limón,Refresco de naranja Hacendado zero fresh gas,Lata 330 ml,"0,37 €",,https://prod-mercadona.imgix.net/images/75e5e105d37f9303ffcb8808441670f5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/733c1e9e8332b29bd1c5538661ef1fa2.jpg?fit=crop&h=600&w=600,"Refresco de naranja Hacendado zero fresh gas, Lata, 330 Mililitros, 0,37€ por Unidad"
2771,Refresco de cola,Refresco Coca-Cola,2 botellas x 2 L,"3,90 €","3,90 €",https://prod-mercadona.imgix.net/images/1c6c9390743b38ad5042c4428763a88c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4db89dd99a0a54ce0dfd86955be3fc50.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola, 2 botellas x 2 Litros, Precio anterior: 3,90€ por Pack, Precio actual: 3,72€ por Pack"
2772,Refresco de cola,Refresco Coca-Cola,Botella 2 L,"1,99 €",,https://prod-mercadona.imgix.net/images/8e4664bbdc20e75e8c2510a8456d987e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c052c97c7c06c93b7aa5a5adbf498b34.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola, Botella, 2 Litros, 1,99€ por Unidad"
2773,Refresco de cola,Refresco Coca-Cola,"2 botellas x 1,25 L","2,90 €",,https://prod-mercadona.imgix.net/images/b335b3c1d7e0a1ffcff5d977a07a3dc2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/511ba7681423df7b3b1834d177d6ceb1.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola, 2 botellas x 1,25 Litros, 2,90€ por Pack"
2774,Refresco de cola,Refresco Coca-Cola,"Botella 1,25 L","1,49 €",,https://prod-mercadona.imgix.net/images/8c40e7d49e1d8cacb3fe57f84f87138a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/51c756ae33a5a9e0c218ddd895c931fb.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola, Botella, 1,25 Litros, 1,49€ por Unidad"
2775,Refresco de cola,Refresco Coca-Cola,4 botellas x 500 ml,"5,40 €",,https://prod-mercadona.imgix.net/images/ba57cb105f39ace6df0d845d7f32f230.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/dc33a342b5bb9dc700e046b54a4d0136.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola, 4 botellas x 500 Mililitros, 5,40€ por Pack"
2776,Refresco de cola,Refresco Coca-Cola,Botella 500 ml,"1,49 €",,https://prod-mercadona.imgix.net/images/ace4ca633877449fae67a3f3badf865b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0bc1fc7439c35258b686f6fe764a6b73.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola, Botella, 500 Mililitros, 1,49€ por Unidad"
2777,Refresco de cola,Refresco Coca-Cola,12 latas x 330 ml,"10,80 €",,https://prod-mercadona.imgix.net/images/9fbd0bec28094d9825eb01cc8aa60806.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/067b555df2c90275d592502c0efced08.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola, 12 latas x 330 Mililitros, 10,80€ por Pack"
2778,Refresco de cola,Refresco Coca-Cola,Lata 330 ml,"0,92 €",,https://prod-mercadona.imgix.net/images/3a17c8a53d263585815994a70ce36e62.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/067b555df2c90275d592502c0efced08.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola, Lata, 330 Mililitros, 0,92€ por Unidad"
2779,Refresco de cola,Refresco cola Hacendado,Botella 2 L,"0,75 €",,https://prod-mercadona.imgix.net/images/d94535e22416fe4321a4eaa3f76312fc.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2ad88ccacc3b18e7ff72befeed6bfab6.jpg?fit=crop&h=600&w=600,"Refresco cola Hacendado, Botella, 2 Litros, 0,75€ por Unidad"
2780,Refresco de cola,Refresco cola Hacendado,6 latas x 330 ml,"1,98 €",,https://prod-mercadona.imgix.net/images/f4fbdafca2bc515fd38566bca437e0b8.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/96b0d28c63bba2a881615e5567a0ea85.jpg?fit=crop&h=600&w=600,"Refresco cola Hacendado, 6 latas x 330 Mililitros, 1,98€ por Pack"
2781,Refresco de cola,Refresco cola Hacendado,Lata 330 ml,"0,33 €",,https://prod-mercadona.imgix.net/images/92e3d15bba5076195b64d69619d97f0d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/029fd45e17c0398c59556cc5585b4cb8.jpg?fit=crop&h=600&w=600,"Refresco cola Hacendado, Lata, 330 Mililitros, 0,33€ por Unidad"
2782,Refresco de cola,Refresco Coca-Cola Zero azúcar,12 latas x 330 ml,"10,80 €",,https://prod-mercadona.imgix.net/images/0557fbb5328fa0b9a406c1e7e53942a2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/19920c544d5f50356fd1def52a18604e.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero azúcar, 12 latas x 330 Mililitros, 10,80€ por Pack"
2783,Refresco de cola,Refresco Coca-Cola Zero azúcar,Lata 330 ml,"0,92 €",,https://prod-mercadona.imgix.net/images/d65d3f547ec939a26624e82102b53b98.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/db6f67ae33cd42b85c5656f4938b4f66.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero azúcar, Lata, 330 Mililitros, 0,92€ por Unidad"
2784,Refresco de cola,Refresco Coca-Cola Zero azúcar,2 botellas x 2 L,"3,90 €","3,90 €",https://prod-mercadona.imgix.net/images/7f24b9729659357a8df95b46db4747e8.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6edcdd55ca1f93358a6a174225fd76cb.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero azúcar, 2 botellas x 2 Litros, Precio anterior: 3,90€ por Pack, Precio actual: 3,72€ por Pack"
2785,Refresco de cola,Refresco Coca-Cola Zero azúcar,Botella 2 L,"1,99 €",,https://prod-mercadona.imgix.net/images/15610299cdea0ab39334eea88ce97933.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4087001a5e77f031e55d92ba189c125d.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero azúcar, Botella, 2 Litros, 1,99€ por Unidad"
2786,Refresco de cola,Refresco Coca-Cola Zero azúcar,"2 botellas x 1,25 L","2,90 €",,https://prod-mercadona.imgix.net/images/30494fa364b01c2917da33acbbdcb401.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0be5179b50a0ebf050b5c29c9f81113d.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero azúcar, 2 botellas x 1,25 Litros, 2,90€ por Pack"
2787,Refresco de cola,Refresco Coca-Cola Zero azúcar,"Botella 1,25 L","1,49 €",,https://prod-mercadona.imgix.net/images/3620ae7bf3c2e0fb54b560caefb0d30c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1d0aad0c480df686681ee6a463a0bd8c.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero azúcar, Botella, 1,25 Litros, 1,49€ por Unidad"
2788,Refresco de cola,Refresco Coca-Cola Zero azúcar,4 botellas x 500 ml,"5,40 €",,https://prod-mercadona.imgix.net/images/2459de710ed6155e4b9fcffb32dc7e65.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/67850c3f3b87b53648bc195e867d196c.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero azúcar, 4 botellas x 500 Mililitros, 5,40€ por Pack"
2789,Refresco de cola,Refresco Coca-Cola Zero azúcar,Botella 500 ml,"1,49 €",,https://prod-mercadona.imgix.net/images/bc60c0f400694ad2ec33514a5bca632a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6db629ee44a191d688479bde8a138097.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero azúcar, Botella, 500 Mililitros, 1,49€ por Unidad"
2790,Refresco de cola,Refresco Coca-Cola light,9 latas x 330 ml,"8,10 €",,https://prod-mercadona.imgix.net/images/f37edec2bd7ee6fabced1deb392160b1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/3422a80638aef9b6a7e34f6c5e31e3ad.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola light, 9 latas x 330 Mililitros, 8,10€ por Pack"
2791,Refresco de cola,Refresco Coca-Cola light,Lata 330 ml,"0,92 €",,https://prod-mercadona.imgix.net/images/ddf7f29ffb3cd184d6288f246d6852e9.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4eee7c095a596263831731acfcc6cb54.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola light, Lata, 330 Mililitros, 0,92€ por Unidad"
2792,Refresco de cola,Refresco Coca-Cola Zero Zero,12 latas x 330 ml,"10,80 €",,https://prod-mercadona.imgix.net/images/a4e6714082ed18a4fd8448f282045efc.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/367218939e06d7eea026cfb841e3d185.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero Zero, 12 latas x 330 Mililitros, 10,80€ por Pack"
2793,Refresco de cola,Refresco Coca-Cola Zero Zero,Lata 330 ml,"0,92 €",,https://prod-mercadona.imgix.net/images/82275be98562ea0c11c2e3b903655c63.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/367218939e06d7eea026cfb841e3d185.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero Zero, Lata, 330 Mililitros, 0,92€ por Unidad"
2794,Refresco de cola,Refresco Coca-Cola Zero Zero,2 botellas x 2 L,"3,90 €","3,90 €",https://prod-mercadona.imgix.net/images/1c9ab31d22ec94753a0aedc6753211ea.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/191d46465be7458fc2f17709dc59164b.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero Zero, 2 botellas x 2 Litros, Precio anterior: 3,90€ por Pack, Precio actual: 3,72€ por Pack"
2795,Refresco de cola,Refresco Coca-Cola Zero Zero,Botella 2 L,"1,99 €",,https://prod-mercadona.imgix.net/images/86edea71e17ba57570a432abccad8a11.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/04dda9cb575720ade137e4995675a368.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero Zero, Botella, 2 Litros, 1,99€ por Unidad"
2796,Refresco de cola,Refresco cola Hacendado Zero azúcar,Botella 2 L,"0,75 €",,https://prod-mercadona.imgix.net/images/46b552c83e369e2dec426cae91af0255.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/08b3870b1792a2a5803269919f4756cd.jpg?fit=crop&h=600&w=600,"Refresco cola Hacendado Zero azúcar, Botella, 2 Litros, 0,75€ por Unidad"
2797,Refresco de cola,Refresco cola Hacendado Zero azúcar,6 latas x 330 ml,"1,98 €",,https://prod-mercadona.imgix.net/images/2da9cac2b4bbb027312337442e1b5603.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/62820f12fc827bcb5e235d8e115ea888.jpg?fit=crop&h=600&w=600,"Refresco cola Hacendado Zero azúcar, 6 latas x 330 Mililitros, 1,98€ por Pack"
2798,Refresco de cola,Refresco cola Hacendado Zero azúcar,Lata 330 ml,"0,33 €",,https://prod-mercadona.imgix.net/images/45300fa0b7b4840039f56ee03cd0876c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/9f0580d6f9acc4006e01c9f0156e61a7.jpg?fit=crop&h=600&w=600,"Refresco cola Hacendado Zero azúcar, Lata, 330 Mililitros, 0,33€ por Unidad"
2799,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,Botella 2 L,"0,75 €",,https://prod-mercadona.imgix.net/images/9936a8d1168cee94472277deb7a33267.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0e3d4308c249a64d8d7dd5a81ed3a9e2.jpg?fit=crop&h=600&w=600,"Refresco cola Hacendado Zero azúcar Zero cafeína, Botella, 2 Litros, 0,75€ por Unidad"
2800,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,6 latas x 330 ml,"1,98 €",,https://prod-mercadona.imgix.net/images/00d28b1d4514e4abc75b635a105161e5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4a68d899345a64b2a4604b31cf35fe9d.jpg?fit=crop&h=600&w=600,"Refresco cola Hacendado Zero azúcar Zero cafeína, 6 latas x 330 Mililitros, 1,98€ por Pack"
2801,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,Lata 330 ml,"0,33 €",,https://prod-mercadona.imgix.net/images/f1cfcf378f222147d5581ac4fec9ba00.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/728e2a1b52858c274c7f05ebd8661759.jpg?fit=crop&h=600&w=600,"Refresco cola Hacendado Zero azúcar Zero cafeína, Lata, 330 Mililitros, 0,33€ por Unidad"
2802,Refresco de cola,Refresco Coca-Cola Zero Zero,12 latas x 330 ml,"10,80 €",,https://prod-mercadona.imgix.net/images/a4e6714082ed18a4fd8448f282045efc.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/367218939e06d7eea026cfb841e3d185.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero Zero, 12 latas x 330 Mililitros, 10,80€ por Pack"
2803,Refresco de cola,Refresco Coca-Cola Zero Zero,Lata 330 ml,"0,92 €",,https://prod-mercadona.imgix.net/images/82275be98562ea0c11c2e3b903655c63.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/367218939e06d7eea026cfb841e3d185.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero Zero, Lata, 330 Mililitros, 0,92€ por Unidad"
2804,Refresco de cola,Refresco Coca-Cola Zero Zero,2 botellas x 2 L,"3,90 €","3,90 €",https://prod-mercadona.imgix.net/images/1c9ab31d22ec94753a0aedc6753211ea.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/191d46465be7458fc2f17709dc59164b.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero Zero, 2 botellas x 2 Litros, Precio anterior: 3,90€ por Pack, Precio actual: 3,72€ por Pack"
2805,Refresco de cola,Refresco Coca-Cola Zero Zero,Botella 2 L,"1,99 €",,https://prod-mercadona.imgix.net/images/86edea71e17ba57570a432abccad8a11.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/04dda9cb575720ade137e4995675a368.jpg?fit=crop&h=600&w=600,"Refresco Coca-Cola Zero Zero, Botella, 2 Litros, 1,99€ por Unidad"
2806,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,Botella 2 L,"0,75 €",,https://prod-mercadona.imgix.net/images/9936a8d1168cee94472277deb7a33267.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0e3d4308c249a64d8d7dd5a81ed3a9e2.jpg?fit=crop&h=600&w=600,"Refresco cola Hacendado Zero azúcar Zero cafeína, Botella, 2 Litros, 0,75€ por Unidad"
